violation_id,audit_id,contract_id,content_id,violation_type,description,severity,detected_at,reviewed_at
9443cbd2-bf64-40ae-8ab5-caa03b48fdd8,LATEST_AUDIT,C0099,Movie_299,MAJOR_UNDERPAYMENT,"Underpaid by $51,920.68 (100.0% shortfall)",critical,2026-04-01T16:39:44.441730,
08061221-ffd8-4d4b-882a-5d938d8a37f5,LATEST_AUDIT,C0100,Music_049,MAJOR_UNDERPAYMENT,"Underpaid by $35,478.20 (99.7% shortfall)",critical,2026-04-01T16:39:44.441730,
82d9ee63-ed5d-468a-832b-249adee0ae14,LATEST_AUDIT,C0101,Show_169,UNDERPAYMENT,"Underpaid by $9,667.61 (99.1% shortfall)",high,2026-04-01T16:39:44.441730,
373bcdbb-52c7-4488-b94d-30b99cc32f6e,LATEST_AUDIT,C0102,Movie_283,UNDERPAYMENT,"Underpaid by $5,218.38 (98.2% shortfall)",high,2026-04-01T16:39:44.441730,
ce2349e4-2650-4c24-abae-aa59e79473d7,LATEST_AUDIT,C0103,Music_140,MAJOR_UNDERPAYMENT,"Underpaid by $18,673.85 (99.8% shortfall)",critical,2026-04-01T16:39:44.441730,
b34a3a64-3956-46fb-ad3c-016f32e476ec,LATEST_AUDIT,C0104,Music_145,UNDERPAYMENT,"Underpaid by $11,567.34 (97.4% shortfall)",high,2026-04-01T16:39:44.441730,
4a0286fe-89c6-43fb-a8a3-02e605b2f6f5,LATEST_AUDIT,C0105,Show_107,UNDERPAYMENT,"Underpaid by $9,044.35 (98.4% shortfall)",high,2026-04-01T16:39:44.441730,
3e95bdd2-f8a6-4a8d-83fd-6f3566e8d84c,LATEST_AUDIT,C0106,Music_160,UNDERPAYMENT,"Underpaid by $5,671.78 (98.9% shortfall)",high,2026-04-01T16:39:44.441730,
c4eb882a-3280-4842-bdfa-47df4dea862c,LATEST_AUDIT,C0107,Music_135,UNDERPAYMENT,"Underpaid by $8,499.06 (99.8% shortfall)",high,2026-04-01T16:39:44.441730,
571dad89-cb0e-4a4c-bdf3-733ab7ce2efa,LATEST_AUDIT,C0108,Show_232,MAJOR_UNDERPAYMENT,"Underpaid by $20,775.91 (99.9% shortfall)",critical,2026-04-01T16:39:44.441730,
6eb103c2-4ba8-4241-979c-8e345e835ad5,LATEST_AUDIT,C0109,Movie_288,MAJOR_UNDERPAYMENT,"Underpaid by $23,619.41 (99.4% shortfall)",critical,2026-04-01T16:39:44.441730,
15f8c722-9853-4074-8fb6-3ac4cc5ce5ef,LATEST_AUDIT,C0110,Show_028,UNDERPAYMENT,"Underpaid by $8,716.48 (97.6% shortfall)",high,2026-04-01T16:39:44.441730,
d0614ef8-71f6-400d-992e-fe0b99a7f8f7,LATEST_AUDIT,C0111,Music_008,UNDERPAYMENT,"Underpaid by $4,370.01 (99.5% shortfall)",medium,2026-04-01T16:39:44.441730,
c26e9b2f-40ec-49eb-88fb-13e19b3131f4,LATEST_AUDIT,C0112,Movie_230,MAJOR_UNDERPAYMENT,"Underpaid by $19,600.33 (99.5% shortfall)",critical,2026-04-01T16:39:44.441730,
b14ecf53-fd0f-47a8-b449-078afd946cba,LATEST_AUDIT,C0113,Movie_437,UNDERPAYMENT,"Underpaid by $6,902.02 (98.9% shortfall)",high,2026-04-01T16:39:44.441730,
3a5f6991-8cdc-459e-9b08-4fced6d7f7e4,LATEST_AUDIT,C0114,Movie_029,MAJOR_UNDERPAYMENT,"Underpaid by $16,014.95 (99.2% shortfall)",critical,2026-04-01T16:39:44.441730,
f72d3b1b-4dd7-4588-ba77-89f3a978545b,LATEST_AUDIT,C0115,Movie_375,UNDERPAYMENT,"Underpaid by $13,907.15 (99.9% shortfall)",high,2026-04-01T16:39:44.441730,
cc2db252-d293-422f-a7d6-fd6537e2c15b,LATEST_AUDIT,C0116,Music_020,MAJOR_UNDERPAYMENT,"Underpaid by $20,382.63 (99.8% shortfall)",critical,2026-04-01T16:39:44.441730,
425f3622-a2c6-494c-bb65-1f86ca25e00f,LATEST_AUDIT,C0117,Movie_317,MAJOR_UNDERPAYMENT,"Underpaid by $15,565.27 (99.6% shortfall)",critical,2026-04-01T16:39:44.441730,
0ec7332c-98ba-4598-9b21-4b89c135eaf4,LATEST_AUDIT,C0118,Show_061,UNDERPAYMENT,"Underpaid by $6,394.31 (94.1% shortfall)",high,2026-04-01T16:39:44.441730,
689479d0-19d1-46da-a3ff-797129007ae7,LATEST_AUDIT,C0119,Movie_242,MAJOR_UNDERPAYMENT,"Underpaid by $18,257.84 (99.3% shortfall)",critical,2026-04-01T16:39:44.441730,
78d321c6-adc5-46b8-b567-a3104bd9af63,LATEST_AUDIT,C0120,Movie_150,MAJOR_UNDERPAYMENT,"Underpaid by $22,560.91 (98.0% shortfall)",critical,2026-04-01T16:39:44.441730,
782b88a8-8cca-4a37-bec2-98cb0f351d2b,LATEST_AUDIT,C0121,Show_017,UNDERPAYMENT,"Underpaid by $6,776.27 (99.3% shortfall)",high,2026-04-01T16:39:44.441730,
fe57c1a3-c078-4715-9346-f16706f77711,LATEST_AUDIT,C0122,Movie_418,UNDERPAYMENT,"Underpaid by $9,627.73 (99.9% shortfall)",high,2026-04-01T16:39:44.441730,
c9dfcb61-b9fb-42a1-b99a-3b897e47c9b1,LATEST_AUDIT,C0123,Show_161,MAJOR_UNDERPAYMENT,"Underpaid by $20,749.02 (99.2% shortfall)",critical,2026-04-01T16:39:44.441730,
a34b6203-9a5e-485e-bfe3-c82969d1034e,LATEST_AUDIT,C0124,Movie_199,UNDERPAYMENT,"Underpaid by $7,214.64 (98.6% shortfall)",high,2026-04-01T16:39:44.441730,
bd5e8746-ce36-4982-af71-63965ac028ac,LATEST_AUDIT,C0125,Show_086,UNDERPAYMENT,"Underpaid by $7,536.50 (99.5% shortfall)",high,2026-04-01T16:39:44.441730,
783fa3e5-dc84-421c-9afc-c397536c5354,LATEST_AUDIT,C0126,Movie_326,UNDERPAYMENT,"Underpaid by $3,016.80 (97.8% shortfall)",medium,2026-04-01T16:39:44.441730,
ad98f8e1-dac4-4986-880c-f84c51fad3a3,LATEST_AUDIT,C0127,Music_024,MAJOR_UNDERPAYMENT,"Underpaid by $16,955.39 (99.5% shortfall)",critical,2026-04-01T16:39:44.441730,
4e088f61-eef1-4ee6-9600-1f3085dfca80,LATEST_AUDIT,C0128,Show_203,MAJOR_UNDERPAYMENT,"Underpaid by $24,675.30 (99.0% shortfall)",critical,2026-04-01T16:39:44.441730,
c2ac3ec1-74e3-4f1e-bb15-2a1618e32720,LATEST_AUDIT,C0129,Music_150,UNDERPAYMENT,"Underpaid by $8,744.14 (98.2% shortfall)",high,2026-04-01T16:39:44.441730,
7368b141-cee5-4eb9-98bb-af424dabff1a,LATEST_AUDIT,C0130,Show_016,UNDERPAYMENT,"Underpaid by $3,341.80 (94.1% shortfall)",medium,2026-04-01T16:39:44.441730,
2cf36768-305d-4516-ac74-a5c984e3f8b8,LATEST_AUDIT,C0131,Music_065,UNDERPAYMENT,"Underpaid by $11,274.01 (97.9% shortfall)",high,2026-04-01T16:39:44.441730,
682a262a-ee65-4642-933f-18c98690da3a,LATEST_AUDIT,C0132,Music_037,UNDERPAYMENT,"Underpaid by $7,737.98 (99.2% shortfall)",high,2026-04-01T16:39:44.441730,
825ec886-5081-4823-a9e0-0cddf3011475,LATEST_AUDIT,C0133,Music_078,UNDERPAYMENT,"Underpaid by $3,844.63 (98.6% shortfall)",medium,2026-04-01T16:39:44.441730,
d3104311-e514-4a60-83ab-ca43193d1ac5,LATEST_AUDIT,C0134,Movie_360,MAJOR_UNDERPAYMENT,"Underpaid by $17,463.85 (96.9% shortfall)",critical,2026-04-01T16:39:44.441730,
233894a1-d5ba-4f2c-952d-03af003f4bd7,LATEST_AUDIT,C0135,Show_095,UNDERPAYMENT,"Underpaid by $11,756.49 (99.2% shortfall)",high,2026-04-01T16:39:44.441730,
ce632071-d4be-4340-beb6-5d1fb6dc48ea,LATEST_AUDIT,C0136,Show_289,MAJOR_UNDERPAYMENT,"Underpaid by $22,905.33 (99.0% shortfall)",critical,2026-04-01T16:39:44.441730,
06684327-6123-4d5f-9463-0b646e913d4e,LATEST_AUDIT,C0137,Movie_189,UNDERPAYMENT,"Underpaid by $12,309.07 (98.9% shortfall)",high,2026-04-01T16:39:44.441730,
51bd8dfe-1a19-4d0c-a4c7-d2c06c5ee4a5,LATEST_AUDIT,C0138,Movie_067,MAJOR_UNDERPAYMENT,"Underpaid by $15,170.00 (99.9% shortfall)",critical,2026-04-01T16:39:44.441730,
92efdc1d-6359-4902-93d9-20342422efec,LATEST_AUDIT,C0139,Movie_356,UNDERPAYMENT,"Underpaid by $14,650.95 (99.8% shortfall)",high,2026-04-01T16:39:44.441730,
70c6cbdd-8c9c-4d2b-8347-432a03f72318,LATEST_AUDIT,C0140,Show_300,UNDERPAYMENT,"Underpaid by $1,092.54 (10.0% shortfall)",medium,2026-04-01T16:39:44.441730,
9862aacf-9686-460f-bb10-507ec694bde0,LATEST_AUDIT,C0141,Music_103,UNDERPAYMENT,"Underpaid by $11,280.15 (99.4% shortfall)",high,2026-04-01T16:39:44.441730,
829e054d-2336-4f6b-afe9-538e9975a1f3,LATEST_AUDIT,C0142,Music_121,UNDERPAYMENT,"Underpaid by $14,291.12 (98.8% shortfall)",high,2026-04-01T16:39:44.441730,
917a21f8-aa63-4367-bae1-8d8191072d35,LATEST_AUDIT,C0143,Music_143,UNDERPAYMENT,"Underpaid by $5,289.26 (98.3% shortfall)",high,2026-04-01T16:39:44.441730,
298947b3-40e7-4d32-b6f4-cef938ab3077,LATEST_AUDIT,C0144,Movie_331,UNDERPAYMENT,"Underpaid by $7,893.16 (98.6% shortfall)",high,2026-04-01T16:39:44.441730,
bf75880a-f2c0-417c-b5e9-3a53f4b6d3ca,LATEST_AUDIT,C0145,Show_228,UNDERPAYMENT,"Underpaid by $5,084.25 (89.9% shortfall)",high,2026-04-01T16:39:44.441730,
fb55a2fb-9b7a-4157-9f49-182ac5a0b996,LATEST_AUDIT,C0146,Movie_397,UNDERPAYMENT,"Underpaid by $7,445.54 (99.6% shortfall)",high,2026-04-01T16:39:44.441730,
ad0fa4cf-191b-486b-b0d8-d105bda6dbbc,LATEST_AUDIT,C0147,Movie_464,MAJOR_UNDERPAYMENT,"Underpaid by $24,284.05 (99.6% shortfall)",critical,2026-04-01T16:39:44.441730,
daa18443-f340-4068-ac61-29b5af242c6d,LATEST_AUDIT,C0148,Movie_394,UNDERPAYMENT,"Underpaid by $7,783.69 (98.3% shortfall)",high,2026-04-01T16:39:44.441730,
3f151b39-9610-42df-827c-11537db931a8,LATEST_AUDIT,C0149,Movie_312,UNDERPAYMENT,"Underpaid by $14,275.07 (99.0% shortfall)",high,2026-04-01T16:39:44.441730,
d275a19f-7ad2-4cda-878c-6b4fb7ac1d2e,LATEST_AUDIT,C0150,Show_181,UNDERPAYMENT,"Underpaid by $3,437.34 (93.9% shortfall)",medium,2026-04-01T16:39:44.441730,
f101aea4-7e1f-4d8c-8cb4-d7d5dbaf314f,LATEST_AUDIT,C0151,Show_245,MAJOR_UNDERPAYMENT,"Underpaid by $23,936.59 (99.6% shortfall)",critical,2026-04-01T16:39:44.441730,
3ca624c0-5e7e-401b-902e-cd8bc192b1b0,LATEST_AUDIT,C0152,Music_122,MAJOR_UNDERPAYMENT,"Underpaid by $18,079.64 (99.6% shortfall)",critical,2026-04-01T16:39:44.441730,
37f60e2b-80d8-45b6-90bb-4dc3daaae1d5,LATEST_AUDIT,C0153,Movie_462,UNDERPAYMENT,"Underpaid by $9,246.98 (98.0% shortfall)",high,2026-04-01T16:39:44.441730,
95d717c9-54f0-4e35-8abf-53326b4c39cc,LATEST_AUDIT,C0154,Show_023,UNDERPAYMENT,"Underpaid by $9,320.15 (97.7% shortfall)",high,2026-04-01T16:39:44.441730,
0c13ed15-1dd6-41ca-a054-b79b0a172ad2,LATEST_AUDIT,C0155,Show_132,UNDERPAYMENT,"Underpaid by $9,059.47 (99.1% shortfall)",high,2026-04-01T16:39:44.441730,
c66bb972-f600-43fd-987c-e9ea62b5bfb6,LATEST_AUDIT,C0156,Movie_491,UNDERPAYMENT,"Underpaid by $8,042.50 (97.0% shortfall)",high,2026-04-01T16:39:44.441730,
3cd29f2d-e9a3-4a90-9ae9-58cc0b8f6a6c,LATEST_AUDIT,C0157,Movie_196,MAJOR_UNDERPAYMENT,"Underpaid by $24,712.78 (99.7% shortfall)",critical,2026-04-01T16:39:44.441730,
a49aedd8-67c2-4921-b40b-3a590de2c6dc,LATEST_AUDIT,C0158,Movie_257,MAJOR_UNDERPAYMENT,"Underpaid by $21,421.19 (99.8% shortfall)",critical,2026-04-01T16:39:44.441730,
a7ff23fe-4075-4d0e-9dad-fc8fc0fef7bb,LATEST_AUDIT,C0159,Show_194,MAJOR_UNDERPAYMENT,"Underpaid by $22,998.11 (99.8% shortfall)",critical,2026-04-01T16:39:44.441730,
f9582a11-056f-446b-b0c2-a1fb981ad7f7,LATEST_AUDIT,C0160,Show_241,RATE_MISMATCH,Underpaid by $288.57 (10.0% shortfall),low,2026-04-01T16:39:44.441730,
4269675e-e3e7-4d4c-9d36-a041c6eda5a9,LATEST_AUDIT,C0161,Show_078,UNDERPAYMENT,"Underpaid by $8,456.30 (99.3% shortfall)",high,2026-04-01T16:39:44.441730,
477d2615-cc52-4a13-ad2d-5ecfe4fb18d3,LATEST_AUDIT,C0162,Movie_158,MAJOR_UNDERPAYMENT,"Underpaid by $17,089.26 (99.3% shortfall)",critical,2026-04-01T16:39:44.441730,
0ba9da37-ac6b-480c-8092-d91214cf9002,LATEST_AUDIT,C0163,Show_113,MAJOR_UNDERPAYMENT,"Underpaid by $18,245.82 (99.6% shortfall)",critical,2026-04-01T16:39:44.441730,
192e8ecb-168f-464c-9724-5d651ee58fb4,LATEST_AUDIT,C0164,Movie_393,MAJOR_UNDERPAYMENT,"Underpaid by $22,466.01 (99.3% shortfall)",critical,2026-04-01T16:39:44.441730,
df4884ca-b1be-457d-a458-8f9f0909925b,LATEST_AUDIT,C0165,Music_170,MAJOR_UNDERPAYMENT,"Underpaid by $17,890.81 (100.0% shortfall)",critical,2026-04-01T16:39:44.441730,
c907f7fc-d73d-465a-99d3-e72d80dd0d6a,LATEST_AUDIT,C0166,Show_189,MAJOR_UNDERPAYMENT,"Underpaid by $23,374.23 (99.9% shortfall)",critical,2026-04-01T16:39:44.441730,
6e26aee6-ed6c-4df9-bc59-9e28c2282727,LATEST_AUDIT,C0167,Movie_362,MAJOR_UNDERPAYMENT,"Underpaid by $20,090.76 (99.0% shortfall)",critical,2026-04-01T16:39:44.441730,
ddad8695-a9e7-4231-86b7-d38b93b428d5,LATEST_AUDIT,C0168,Music_017,MAJOR_UNDERPAYMENT,"Underpaid by $15,975.01 (99.1% shortfall)",critical,2026-04-01T16:39:44.441730,
94683b6e-7000-423a-abca-df15c43fe91b,LATEST_AUDIT,C0169,Movie_402,UNDERPAYMENT,"Underpaid by $6,535.11 (97.8% shortfall)",high,2026-04-01T16:39:44.441730,
3185331a-5c23-4cc9-aec2-aea6cbb26954,LATEST_AUDIT,C0170,Movie_093,MAJOR_UNDERPAYMENT,"Underpaid by $18,809.79 (98.3% shortfall)",critical,2026-04-01T16:39:44.441730,
c4672330-78e4-4726-ad93-f9fb14ae6a6e,LATEST_AUDIT,C0171,Music_118,UNDERPAYMENT,"Underpaid by $4,384.09 (98.2% shortfall)",medium,2026-04-01T16:39:44.441730,
8a448f5f-6967-49ec-b5a3-0b627a68b5c1,LATEST_AUDIT,C0172,Movie_490,MAJOR_UNDERPAYMENT,"Underpaid by $21,924.81 (100.0% shortfall)",critical,2026-04-01T16:39:44.441730,
846ed84a-f759-4609-b366-e6d85b96d555,LATEST_AUDIT,C0173,Movie_452,MAJOR_UNDERPAYMENT,"Underpaid by $15,252.96 (99.2% shortfall)",critical,2026-04-01T16:39:44.441730,
02dd8d10-b1c3-4749-adbd-3bf8a05a3f70,LATEST_AUDIT,C0174,Movie_252,UNDERPAYMENT,"Underpaid by $12,253.28 (99.8% shortfall)",high,2026-04-01T16:39:44.441730,
4eaad393-9738-488b-83b1-0fc2a50e2210,LATEST_AUDIT,C0175,Show_154,UNDERPAYMENT,"Underpaid by $6,707.24 (97.2% shortfall)",high,2026-04-01T16:39:44.441730,
711d5772-5ec9-4c39-912a-578f0cc49ccf,LATEST_AUDIT,C0176,Show_270,UNDERPAYMENT,"Underpaid by $12,333.75 (99.4% shortfall)",high,2026-04-01T16:39:44.441730,
9ed1743f-7975-4651-9580-cbb89760dbfa,LATEST_AUDIT,C0177,Show_171,UNDERPAYMENT,"Underpaid by $9,029.27 (99.7% shortfall)",high,2026-04-01T16:39:44.441730,
950e8862-3b94-42f8-b66f-783c85632392,LATEST_AUDIT,C0178,Movie_130,UNDERPAYMENT,"Underpaid by $6,524.51 (99.6% shortfall)",high,2026-04-01T16:39:44.441730,
4dedc24b-16ad-4004-ae62-47a019249c19,LATEST_AUDIT,C0179,Show_138,MAJOR_UNDERPAYMENT,"Underpaid by $17,631.18 (99.9% shortfall)",critical,2026-04-01T16:39:44.441730,
bad64c07-02ca-4d9d-b78a-d7de997e9d01,LATEST_AUDIT,C0180,Music_192,UNDERPAYMENT,"Underpaid by $12,431.11 (98.6% shortfall)",high,2026-04-01T16:39:44.441730,
52014bd9-d2b7-40e5-b7fc-8ebaae44dac7,LATEST_AUDIT,C0181,Movie_343,MAJOR_UNDERPAYMENT,"Underpaid by $19,503.42 (98.5% shortfall)",critical,2026-04-01T16:39:44.441730,
e80cd2c5-6eaa-468f-9d99-a92149fd8c2f,LATEST_AUDIT,C0182,Movie_309,UNDERPAYMENT,"Underpaid by $5,282.13 (98.0% shortfall)",high,2026-04-01T16:39:44.441730,
1739965a-1de9-4313-96b5-c0efdf341cbb,LATEST_AUDIT,C0183,Movie_137,UNDERPAYMENT,"Underpaid by $7,341.99 (98.2% shortfall)",high,2026-04-01T16:39:44.441730,
a681f199-1d8d-4fbd-b4d6-16aa1f6c1aa4,LATEST_AUDIT,C0184,Movie_089,UNDERPAYMENT,"Underpaid by $13,260.39 (99.2% shortfall)",high,2026-04-01T16:39:44.441730,
f911ad30-270c-49da-9cae-18e4f0509be0,LATEST_AUDIT,C0185,Movie_328,UNDERPAYMENT,"Underpaid by $14,118.15 (99.2% shortfall)",high,2026-04-01T16:39:44.441730,
f5d70b77-902e-4d28-b1d4-ee8fb38d978b,LATEST_AUDIT,C0186,Movie_476,UNDERPAYMENT,"Underpaid by $3,098.61 (94.3% shortfall)",medium,2026-04-01T16:39:44.441730,
852faa90-2fb8-4b4e-8894-b631f66e98c2,LATEST_AUDIT,C0187,Music_182,MAJOR_UNDERPAYMENT,"Underpaid by $23,995.67 (99.7% shortfall)",critical,2026-04-01T16:39:44.441730,
83c2ba54-cd9d-48c0-b301-f5bc24b30f40,LATEST_AUDIT,C0188,Music_051,MAJOR_UNDERPAYMENT,"Underpaid by $22,358.58 (100.0% shortfall)",critical,2026-04-01T16:39:44.441730,
9a382556-63af-4abe-930a-667143ce71c3,LATEST_AUDIT,C0189,Music_093,MAJOR_UNDERPAYMENT,"Underpaid by $15,176.81 (98.0% shortfall)",critical,2026-04-01T16:39:44.441730,
f7e70531-1748-461b-aaed-be7614928711,LATEST_AUDIT,C0190,Movie_376,MAJOR_UNDERPAYMENT,"Underpaid by $24,099.71 (99.4% shortfall)",critical,2026-04-01T16:39:44.441730,
9af73e4e-8fcf-4553-9f5a-f61655ad9dd6,LATEST_AUDIT,C0191,Movie_179,MAJOR_UNDERPAYMENT,"Underpaid by $23,051.55 (99.5% shortfall)",critical,2026-04-01T16:39:44.441730,
a9cb45a3-c97f-4dd7-88b3-3d1e1c1c2c76,LATEST_AUDIT,C0192,Movie_027,UNDERPAYMENT,"Underpaid by $13,834.73 (98.9% shortfall)",high,2026-04-01T16:39:44.441730,
780793fa-9549-4a94-a845-d845d37ddc77,LATEST_AUDIT,C0193,Movie_350,UNDERPAYMENT,"Underpaid by $14,541.00 (97.0% shortfall)",high,2026-04-01T16:39:44.441730,
d8fe7efd-ca96-40f5-bb92-e3ef5007f515,LATEST_AUDIT,C0194,Movie_500,UNDERPAYMENT,"Underpaid by $5,434.95 (97.5% shortfall)",high,2026-04-01T16:39:44.441730,
35441cac-9dfb-4a3b-985c-961242b0e79f,LATEST_AUDIT,C0195,Movie_475,MAJOR_UNDERPAYMENT,"Underpaid by $15,108.44 (99.3% shortfall)",critical,2026-04-01T16:39:44.441730,
d67822db-cfbb-458e-891f-de9bb3aa61e4,LATEST_AUDIT,C0196,Show_118,MAJOR_UNDERPAYMENT,"Underpaid by $18,924.89 (98.5% shortfall)",critical,2026-04-01T16:39:44.441730,
80d6ec40-dfaa-4a11-82a0-c8afd0a442f5,LATEST_AUDIT,C0197,Show_198,UNDERPAYMENT,"Underpaid by $14,621.47 (98.8% shortfall)",high,2026-04-01T16:39:44.441730,
74664b57-ab09-4d9f-9048-e73532bb5510,LATEST_AUDIT,C0198,Movie_051,MAJOR_UNDERPAYMENT,"Underpaid by $19,861.91 (99.5% shortfall)",critical,2026-04-01T16:39:44.441730,
3bfa5e04-6135-480e-b871-4701cfdd69a5,LATEST_AUDIT,C0199,Movie_212,MAJOR_UNDERPAYMENT,"Underpaid by $20,096.21 (99.7% shortfall)",critical,2026-04-01T16:39:44.441730,
f893b2bc-9090-4291-a637-e478a4eea822,LATEST_AUDIT,C0200,Movie_382,UNDERPAYMENT,"Underpaid by $8,991.77 (99.8% shortfall)",high,2026-04-01T16:39:44.441730,
f8b73fc7-aae3-44ba-ad07-3dffd126698c,LATEST_AUDIT,C0201,Music_084,UNDERPAYMENT,"Underpaid by $8,097.87 (99.8% shortfall)",high,2026-04-01T16:39:44.441730,
af3b248b-159c-4b08-970e-429595bea80f,LATEST_AUDIT,C0202,Movie_174,UNDERPAYMENT,"Underpaid by $3,957.03 (94.2% shortfall)",medium,2026-04-01T16:39:44.441730,
98aa70cf-2702-4a3f-8f8f-f16bc984fd13,LATEST_AUDIT,C0203,Movie_148,UNDERPAYMENT,"Underpaid by $3,219.51 (98.4% shortfall)",medium,2026-04-01T16:39:44.441730,
1738d7fc-1c17-4c6d-865f-e9b84b21404d,LATEST_AUDIT,C0204,Movie_420,UNDERPAYMENT,"Underpaid by $13,514.55 (99.1% shortfall)",high,2026-04-01T16:39:44.441730,
9480c400-c288-4c32-a619-bdbf547aef02,LATEST_AUDIT,C0205,Music_162,UNDERPAYMENT,"Underpaid by $3,652.53 (93.8% shortfall)",medium,2026-04-01T16:39:44.441730,
4ca9af57-d1b7-42ba-a45b-464e81a255d8,LATEST_AUDIT,C0206,Movie_149,MAJOR_UNDERPAYMENT,"Underpaid by $22,173.80 (99.2% shortfall)",critical,2026-04-01T16:39:44.441730,
38c7469a-0162-4310-9453-96d21616b3d2,LATEST_AUDIT,C0207,Music_176,UNDERPAYMENT,"Underpaid by $3,523.09 (96.1% shortfall)",medium,2026-04-01T16:39:44.441730,
67f60a41-0e06-4081-87d7-9c86c6b204b1,LATEST_AUDIT,C0208,Movie_080,MAJOR_UNDERPAYMENT,"Underpaid by $15,758.97 (99.4% shortfall)",critical,2026-04-01T16:39:44.441730,
5ed10420-40d1-4b99-976a-46c560afe7ea,LATEST_AUDIT,C0209,Show_276,UNDERPAYMENT,"Underpaid by $4,454.74 (98.8% shortfall)",medium,2026-04-01T16:39:44.441730,
346ceb1f-1f68-4932-a62e-98acd5b14837,LATEST_AUDIT,C0210,Movie_303,MAJOR_UNDERPAYMENT,"Underpaid by $16,834.23 (99.4% shortfall)",critical,2026-04-01T16:39:44.441730,
f42ace75-17d0-4624-a44d-f2da70e83d35,LATEST_AUDIT,C0211,Music_196,MAJOR_UNDERPAYMENT,"Underpaid by $23,033.89 (99.3% shortfall)",critical,2026-04-01T16:39:44.441730,
03b73ded-ebf3-4e24-aceb-7828b6ebcde2,LATEST_AUDIT,C0212,Show_026,MAJOR_UNDERPAYMENT,"Underpaid by $20,241.62 (99.7% shortfall)",critical,2026-04-01T16:39:44.441730,
f76647d2-66bc-4ffa-a412-0eb52297cc3a,LATEST_AUDIT,C0213,Show_275,MAJOR_UNDERPAYMENT,"Underpaid by $21,420.68 (99.3% shortfall)",critical,2026-04-01T16:39:44.441730,
daba3189-0fc7-4e0e-899f-7c40a8d55d75,LATEST_AUDIT,C0214,Movie_232,UNDERPAYMENT,"Underpaid by $13,280.90 (97.4% shortfall)",high,2026-04-01T16:39:44.441730,
4da250e5-5c44-482a-b626-248cc59e34ba,LATEST_AUDIT,C0215,Show_126,MAJOR_UNDERPAYMENT,"Underpaid by $24,690.26 (99.9% shortfall)",critical,2026-04-01T16:39:44.441730,
4ef97706-0120-4218-bb0c-6ea5ad0a0131,LATEST_AUDIT,C0216,Music_001,MAJOR_UNDERPAYMENT,"Underpaid by $23,904.16 (99.7% shortfall)",critical,2026-04-01T16:39:44.441730,
7b8ad127-1c35-42b7-885a-fc6bb56fc340,LATEST_AUDIT,C0217,Show_062,UNDERPAYMENT,"Underpaid by $13,317.18 (95.8% shortfall)",high,2026-04-01T16:39:44.441730,
45bf18af-65fe-4173-ab1a-2a7efaf74b3b,LATEST_AUDIT,C0218,Show_010,UNDERPAYMENT,"Underpaid by $13,985.58 (99.9% shortfall)",high,2026-04-01T16:39:44.441730,
6f10b7e2-a50d-4f77-85ea-114c1c705b88,LATEST_AUDIT,C0219,Music_041,UNDERPAYMENT,"Underpaid by $9,396.37 (99.1% shortfall)",high,2026-04-01T16:39:44.441730,
17e32d08-1904-4a9c-a1c2-5fef075a3ea4,LATEST_AUDIT,C0220,Movie_495,UNDERPAYMENT,"Underpaid by $5,126.92 (98.8% shortfall)",high,2026-04-01T16:39:44.441730,
eb8a479f-0e12-4de9-9992-14943c597190,LATEST_AUDIT,C0221,Movie_120,UNDERPAYMENT,"Underpaid by $6,003.09 (95.9% shortfall)",high,2026-04-01T16:39:44.441730,
602a9981-2e76-41a3-ac47-8cd35a1f895b,LATEST_AUDIT,C0222,Movie_478,UNDERPAYMENT,"Underpaid by $8,339.90 (99.1% shortfall)",high,2026-04-01T16:39:44.441730,
af51756b-e4ef-4549-b769-147e6399a364,LATEST_AUDIT,C0223,Movie_145,UNDERPAYMENT,"Underpaid by $10,489.97 (97.4% shortfall)",high,2026-04-01T16:39:44.441730,
331cf818-36e9-488a-89db-57120affef4f,LATEST_AUDIT,C0224,Movie_030,UNDERPAYMENT,"Underpaid by $6,210.38 (88.6% shortfall)",high,2026-04-01T16:39:44.441730,
e7e4312b-ce1a-4e45-b474-81799fbcf4f5,LATEST_AUDIT,C0225,Music_111,UNDERPAYMENT,"Underpaid by $7,963.47 (98.5% shortfall)",high,2026-04-01T16:39:44.441730,
b69a43d6-494a-4ede-8827-3b63712144cd,LATEST_AUDIT,C0226,Movie_122,MAJOR_UNDERPAYMENT,"Underpaid by $20,588.93 (100.0% shortfall)",critical,2026-04-01T16:39:44.441730,
9468c88b-a952-4cb3-a110-80f3b384d66b,LATEST_AUDIT,C0227,Show_106,UNDERPAYMENT,"Underpaid by $14,924.09 (99.9% shortfall)",high,2026-04-01T16:39:44.441730,
04fbfc5e-bf0b-4ed0-aebf-df422901ec63,LATEST_AUDIT,C0228,Movie_062,UNDERPAYMENT,"Underpaid by $12,607.37 (97.4% shortfall)",high,2026-04-01T16:39:44.441730,
b5abbc83-5acb-461d-8ab4-829605719fcd,LATEST_AUDIT,C0229,Music_072,MAJOR_UNDERPAYMENT,"Underpaid by $23,892.75 (100.0% shortfall)",critical,2026-04-01T16:39:44.441730,
a40388c3-2335-450a-a411-69d60b923348,LATEST_AUDIT,C0230,Show_073,MAJOR_UNDERPAYMENT,"Underpaid by $24,060.26 (99.7% shortfall)",critical,2026-04-01T16:39:44.441730,
